2018-06-09 00:42:10.710  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}],methods=[GET],produces=[application/hal+json || application/json]}" onto public org.springframework.hateoas.Resources<?> org.springframework.data.rest.webmvc.RepositoryEntityController.getCollectionResource(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.data.rest.webmvc.support.DefaultedPageable,org.springframework.data.domain.Sort,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler) throws org.springframework.data.rest.webmvc.ResourceNotFoundException,org.springframework.web.HttpRequestMethodNotSupportedException
2018-06-09 00:42:10.710  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}],methods=[OPTIONS],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.data.rest.webmvc.RepositoryEntityController.optionsForItemResource(org.springframework.data.rest.webmvc.RootResourceInformation)
2018-06-09 00:42:10.711  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}],methods=[POST],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryEntityController.postCollectionResource(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.data.rest.webmvc.PersistentEntityResource,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler,java.lang.String) throws org.springframework.web.HttpRequestMethodNotSupportedException
2018-06-09 00:42:10.711  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}],methods=[HEAD],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.data.rest.webmvc.RepositoryEntityController.headForItemResource(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler) throws org.springframework.web.HttpRequestMethodNotSupportedException
2018-06-09 00:42:10.712  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}],methods=[OPTIONS],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.data.rest.webmvc.RepositoryEntityController.optionsForCollectionResource(org.springframework.data.rest.webmvc.RootResourceInformation)
2018-06-09 00:42:10.712  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}],methods=[GET],produces=[application/x-spring-data-compact+json || text/uri-list]}" onto public org.springframework.hateoas.Resources<?> org.springframework.data.rest.webmvc.RepositoryEntityController.getCollectionResourceCompact(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.data.rest.webmvc.support.DefaultedPageable,org.springframework.data.domain.Sort,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler) throws org.springframework.data.rest.webmvc.ResourceNotFoundException,org.springframework.web.HttpRequestMethodNotSupportedException
2018-06-09 00:42:10.713  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}],methods=[HEAD],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.data.rest.webmvc.RepositoryEntityController.headCollectionResource(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.data.rest.webmvc.support.DefaultedPageable) throws org.springframework.web.HttpRequestMethodNotSupportedException
2018-06-09 00:42:10.716  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}],methods=[PATCH],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryEntityController.patchItemResource(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.data.rest.webmvc.PersistentEntityResource,java.io.Serializable,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler,org.springframework.data.rest.webmvc.support.ETag,java.lang.String) throws org.springframework.web.HttpRequestMethodNotSupportedException,org.springframework.data.rest.webmvc.ResourceNotFoundException
2018-06-09 00:42:10.717  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}],methods=[DELETE],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.data.rest.webmvc.RepositoryEntityController.deleteItemResource(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,org.springframework.data.rest.webmvc.support.ETag) throws org.springframework.data.rest.webmvc.ResourceNotFoundException,org.springframework.web.HttpRequestMethodNotSupportedException
2018-06-09 00:42:10.717  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}],methods=[GET],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<org.springframework.hateoas.Resource<?>> org.springframework.data.rest.webmvc.RepositoryEntityController.getItemResource(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler,org.springframework.http.HttpHeaders) throws org.springframework.web.HttpRequestMethodNotSupportedException
2018-06-09 00:42:10.718  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}],methods=[PUT],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<? extends org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryEntityController.putItemResource(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.data.rest.webmvc.PersistentEntityResource,java.io.Serializable,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler,org.springframework.data.rest.webmvc.support.ETag,java.lang.String) throws org.springframework.web.HttpRequestMethodNotSupportedException
2018-06-09 00:42:10.719  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/ || ],methods=[HEAD],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.data.rest.webmvc.RepositoryController.headForRepositories()
2018-06-09 00:42:10.719  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/ || ],methods=[OPTIONS],produces=[application/hal+json || application/json]}" onto public org.springframework.http.HttpEntity<?> org.springframework.data.rest.webmvc.RepositoryController.optionsForRepositories()
2018-06-09 00:42:10.720  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/ || ],methods=[GET],produces=[application/hal+json || application/json]}" onto public org.springframework.http.HttpEntity<org.springframework.data.rest.webmvc.RepositoryLinksResource> org.springframework.data.rest.webmvc.RepositoryController.listRepositories()
2018-06-09 00:42:10.722  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}/{property}],methods=[DELETE],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<? extends org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController.deletePropertyReference(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,java.lang.String) throws java.lang.Exception
2018-06-09 00:42:10.723  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}/{property}],methods=[PATCH || PUT || POST],consumes=[application/json || application/x-spring-data-compact+json || text/uri-list],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<? extends org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController.createPropertyReference(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.http.HttpMethod,org.springframework.hateoas.Resources<java.lang.Object>,java.io.Serializable,java.lang.String) throws java.lang.Exception
2018-06-09 00:42:10.723  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}/{property}],methods=[GET],produces=[application/x-spring-data-compact+json || text/uri-list]}" onto public org.springframework.http.ResponseEntity<org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController.followPropertyReferenceCompact(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,java.lang.String,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler) throws java.lang.Exception
2018-06-09 00:42:10.723  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}/{property}/{propertyId}],methods=[DELETE],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController.deletePropertyReferenceId(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,java.lang.String,java.lang.String) throws java.lang.Exception
2018-06-09 00:42:10.724  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}/{property}/{propertyId}],methods=[GET],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController.followPropertyReference(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,java.lang.String,java.lang.String,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler) throws java.lang.Exception
2018-06-09 00:42:10.724  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/{id}/{property}],methods=[GET],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController.followPropertyReference(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,java.lang.String,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler) throws java.lang.Exception
2018-06-09 00:42:10.726  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/search/{search}],methods=[GET],produces=[application/x-spring-data-compact+json]}" onto public org.springframework.hateoas.ResourceSupport org.springframework.data.rest.webmvc.RepositorySearchController.executeSearchCompact(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.http.HttpHeaders,org.springframework.util.MultiValueMap<java.lang.String, java.lang.Object>,java.lang.String,java.lang.String,org.springframework.data.rest.webmvc.support.DefaultedPageable,org.springframework.data.domain.Sort,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler)
2018-06-09 00:42:10.726  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/search],methods=[GET],produces=[application/hal+json || application/json]}" onto public org.springframework.data.rest.webmvc.RepositorySearchesResource org.springframework.data.rest.webmvc.RepositorySearchController.listSearches(org.springframework.data.rest.webmvc.RootResourceInformation)
2018-06-09 00:42:10.726  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/search],methods=[HEAD],produces=[application/hal+json || application/json]}" onto public org.springframework.http.HttpEntity<?> org.springframework.data.rest.webmvc.RepositorySearchController.headForSearches(org.springframework.data.rest.webmvc.RootResourceInformation)
2018-06-09 00:42:10.727  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/search/{search}],methods=[GET],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.data.rest.webmvc.RepositorySearchController.executeSearch(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.util.MultiValueMap<java.lang.String, java.lang.Object>,java.lang.String,org.springframework.data.rest.webmvc.support.DefaultedPageable,org.springframework.data.domain.Sort,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler,org.springframework.http.HttpHeaders)
2018-06-09 00:42:10.727  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/search/{search}],methods=[OPTIONS],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> org.springframework.data.rest.webmvc.RepositorySearchController.optionsForSearch(org.springframework.data.rest.webmvc.RootResourceInformation,java.lang.String)
2018-06-09 00:42:10.728  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/search],methods=[OPTIONS],produces=[application/hal+json || application/json]}" onto public org.springframework.http.HttpEntity<?> org.springframework.data.rest.webmvc.RepositorySearchController.optionsForSearches(org.springframework.data.rest.webmvc.RootResourceInformation)
2018-06-09 00:42:10.728  INFO 11684 --- [  restartedMain] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped "{[/{repository}/search/{search}],methods=[HEAD],produces=[application/hal+json || application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> org.springframework.data.rest.webmvc.RepositorySearchController.headForSearch(org.springframework.data.rest.webmvc.RootResourceInformation,java.lang.String)
2018-06-09 00:42:10.733  INFO 11684 --- [  restartedMain] o.s.d.r.w.BasePathAwareHandlerMapping    : Mapped "{[/profile/{repository}],methods=[GET],produces=[application/schema+json]}" onto public org.springframework.http.HttpEntity<org.springframework.data.rest.webmvc.json.JsonSchema> org.springframework.data.rest.webmvc.RepositorySchemaController.schema(org.springframework.data.rest.webmvc.RootResourceInformation)
2018-06-09 00:42:10.734  INFO 11684 --- [  restartedMain] o.s.d.r.w.BasePathAwareHandlerMapping    : Mapped "{[/profile],methods=[GET]}" onto org.springframework.http.HttpEntity<org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.ProfileController.listAllFormsOfMetadata()
2018-06-09 00:42:10.735  INFO 11684 --- [  restartedMain] o.s.d.r.w.BasePathAwareHandlerMapping    : Mapped "{[/profile],methods=[OPTIONS]}" onto public org.springframework.http.HttpEntity<?> org.springframework.data.rest.webmvc.ProfileController.profileOptions()
2018-06-09 00:42:10.735  INFO 11684 --- [  restartedMain] o.s.d.r.w.BasePathAwareHandlerMapping    : Mapped "{[/profile/{repository}],methods=[GET],produces=[application/alps+json || */*]}" onto org.springframework.http.HttpEntity<org.springframework.data.rest.webmvc.RootResourceInformation> org.springframework.data.rest.webmvc.alps.AlpsController.descriptor(org.springframework.data.rest.webmvc.RootResourceInformation)
2018-06-09 00:42:10.735  INFO 11684 --- [  restartedMain] o.s.d.r.w.BasePathAwareHandlerMapping    : Mapped "{[/profile/{repository}],methods=[OPTIONS],produces=[application/alps+json]}" onto org.springframework.http.HttpEntity<?> org.springframework.data.rest.webmvc.alps.AlpsController.alpsOptions()
2018-06-09 00:42:10.945  INFO 11684 --- [  restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : LiveReload server is running on port 35729
2018-06-09 00:42:11.039  INFO 11684 --- [  restartedMain] o.s.j.e.a.AnnotationMBeanExporter        : Registering beans for JMX exposure on startup
2018-06-09 00:42:11.039  INFO 11684 --- [  restartedMain] o.s.j.e.a.AnnotationMBeanExporter        : Bean with name 'dataSource' has been autodetected for JMX exposure
2018-06-09 00:42:11.039  INFO 11684 --- [  restartedMain] o.s.j.e.a.AnnotationMBeanExporter        : Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2018-06-09 00:42:11.054  INFO 11684 --- [  restartedMain] o.s.c.support.DefaultLifecycleProcessor  : Starting beans in phase 2147483647
2018-06-09 00:42:11.420  INFO 11684 --- [  restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8199 (http) with context path ''
2018-06-09 00:42:15.513  INFO 11684 --- [nio-8199-exec-1] o.s.web.servlet.DispatcherServlet        : FrameworkServlet 'dispatcherServlet': initialization started
2018-06-09 00:42:15.548  INFO 11684 --- [nio-8199-exec-1] o.s.web.servlet.DispatcherServlet        : FrameworkServlet 'dispatcherServlet': initialization completed in 35 ms
2018-06-09 00:42:39.925  INFO 11684 --- [nio-8199-exec-1] k.c.i.hrm.controller.EmployeeController  : 1-------------findAllEmployees-----------------------------Sat Jun 09 00:42:39 KST 2018
2018-06-09 00:42:39.940  WARN 11684 --- [nio-8199-exec-1] com.zaxxer.hikari.util.DriverDataSource  : Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
2018-06-09 00:42:40.348 DEBUG 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : ==>  Preparing: SELECT EMPLOYEE_ID, FIRST_NAME, LAST_NAME, EMAIL, NVL(PHONE_NUMBER,'000.0000.0000') PHONE_NUMBER, HIRE_DATE, JOB_ID, NVL(SALARY,0.0) SALARY, NVL(COMMISSION_PCT,0.0) COMMISSION_PCT, MANAGER_ID, DEPARTMENT_ID FROM EMPLOYEES ORDER BY EMPLOYEE_ID 
2018-06-09 00:42:40.477 DEBUG 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : ==> Parameters: 
2018-06-09 00:42:40.542 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==    Columns: EMPLOYEE_ID, FIRST_NAME, LAST_NAME, EMAIL, PHONE_NUMBER, HIRE_DATE, JOB_ID, SALARY, COMMISSION_PCT, MANAGER_ID, DEPARTMENT_ID
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 100, Steven, King, SKING, 515.123.4567, 2003-06-17 00:00:00, AD_PRES, 24000, 0, null, 90
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 101, Neena, Kochhar, NKOCHHAR, 515.123.4568, 2005-09-21 00:00:00, AD_VP, 17000, 0, 100, 90
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 102, Lex, De Haan, LDEHAAN, 515.123.4569, 2001-01-13 00:00:00, AD_VP, 17000, 0, 100, 90
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 103, Alexander, Hunold, AHUNOLD, 590.423.4567, 2006-01-03 00:00:00, IT_PROG, 9000, 0, 102, 60
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 104, Bruce, Ernst, BERNST, 590.423.4568, 2007-05-21 00:00:00, IT_PROG, 6000, 0, 103, 60
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 105, David, Austin, DAUSTIN, 590.423.4569, 2005-06-25 00:00:00, IT_PROG, 4800, 0, 103, 60
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 106, Valli, Pataballa, VPATABAL, 590.423.4560, 2006-02-05 00:00:00, IT_PROG, 4800, 0, 103, 60
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 107, Diana, Lorentz, DLORENTZ, 590.423.5567, 2007-02-07 00:00:00, IT_PROG, 4200, 0, 103, 60
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 108, Nancy, Greenberg, NGREENBE, 515.124.4569, 2002-08-17 00:00:00, FI_MGR, 12008, 0, 101, 100
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 109, Daniel, Faviet, DFAVIET, 515.124.4169, 2002-08-16 00:00:00, FI_ACCOUNT, 9000, 0, 108, 100
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 110, John, Chen, JCHEN, 515.124.4269, 2005-09-28 00:00:00, FI_ACCOUNT, 8200, 0, 108, 100
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 111, Ismael, Sciarra, ISCIARRA, 515.124.4369, 2005-09-30 00:00:00, FI_ACCOUNT, 7700, 0, 108, 100
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 112, Jose Manuel, Urman, JMURMAN, 515.124.4469, 2006-03-07 00:00:00, FI_ACCOUNT, 7800, 0, 108, 100
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 113, Luis, Popp, LPOPP, 515.124.4567, 2007-12-07 00:00:00, FI_ACCOUNT, 6900, 0, 108, 100
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 114, Den, Raphaely, DRAPHEAL, 515.127.4561, 2002-12-07 00:00:00, PU_MAN, 11000, 0, 100, 30
2018-06-09 00:42:40.557 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 115, Alexander, Khoo, AKHOO, 515.127.4562, 2003-05-18 00:00:00, PU_CLERK, 3100, 0, 114, 30
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 116, Shelli, Baida, SBAIDA, 515.127.4563, 2005-12-24 00:00:00, PU_CLERK, 2900, 0, 114, 30
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 117, Sigal, Tobias, STOBIAS, 515.127.4564, 2005-07-24 00:00:00, PU_CLERK, 2800, 0, 114, 30
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 118, Guy, Himuro, GHIMURO, 515.127.4565, 2006-11-15 00:00:00, PU_CLERK, 2600, 0, 114, 30
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 119, Karen, Colmenares, KCOLMENA, 515.127.4566, 2007-08-10 00:00:00, PU_CLERK, 2500, 0, 114, 30
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 120, Matthew, Weiss, MWEISS, 650.123.1234, 2004-07-18 00:00:00, ST_MAN, 8000, 0, 100, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 121, Adam, Fripp, AFRIPP, 650.123.2234, 2005-04-10 00:00:00, ST_MAN, 8200, 0, 100, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 122, Payam, Kaufling, PKAUFLIN, 650.123.3234, 2003-05-01 00:00:00, ST_MAN, 7900, 0, 100, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 123, Shanta, Vollman, SVOLLMAN, 650.123.4234, 2005-10-10 00:00:00, ST_MAN, 6500, 0, 100, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 124, Kevin, Mourgos, KMOURGOS, 650.123.5234, 2007-11-16 00:00:00, ST_MAN, 5800, 0, 100, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 125, Julia, Nayer, JNAYER, 650.124.1214, 2005-07-16 00:00:00, ST_CLERK, 3200, 0, 120, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 126, Irene, Mikkilineni, IMIKKILI, 650.124.1224, 2006-09-28 00:00:00, ST_CLERK, 2700, 0, 120, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 127, James, Landry, JLANDRY, 650.124.1334, 2007-01-14 00:00:00, ST_CLERK, 2400, 0, 120, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 128, Steven, Markle, SMARKLE, 650.124.1434, 2008-03-08 00:00:00, ST_CLERK, 2200, 0, 120, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 129, Laura, Bissot, LBISSOT, 650.124.5234, 2005-08-20 00:00:00, ST_CLERK, 3300, 0, 121, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 130, Mozhe, Atkinson, MATKINSO, 650.124.6234, 2005-10-30 00:00:00, ST_CLERK, 2800, 0, 121, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 131, James, Marlow, JAMRLOW, 650.124.7234, 2005-02-16 00:00:00, ST_CLERK, 2500, 0, 121, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 132, TJ, Olson, TJOLSON, 650.124.8234, 2007-04-10 00:00:00, ST_CLERK, 2100, 0, 121, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 133, Jason, Mallin, JMALLIN, 650.127.1934, 2004-06-14 00:00:00, ST_CLERK, 3300, 0, 122, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 134, Michael, Rogers, MROGERS, 650.127.1834, 2006-08-26 00:00:00, ST_CLERK, 2900, 0, 122, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 135, Ki, Gee, KGEE, 650.127.1734, 2007-12-12 00:00:00, ST_CLERK, 2400, 0, 122, 50
2018-06-09 00:42:40.573 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 136, Hazel, Philtanker, HPHILTAN, 650.127.1634, 2008-02-06 00:00:00, ST_CLERK, 2200, 0, 122, 50
2018-06-09 00:42:40.589 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 137, Renske, Ladwig, RLADWIG, 650.121.1234, 2003-07-14 00:00:00, ST_CLERK, 3600, 0, 123, 50
2018-06-09 00:42:40.589 TRACE 11684 --- [nio-8199-exec-1] k.c.i.h.m.HrmMapper.findAllEmployees     : <==        Row: 138, Stephen, Stiles, SSTILES, 650.121.2034, 2005-10-26 00:00:00, ST_CLERK, 3200, 0, 123, 50
